,date,title,userName,rating,isEdited,review,developerResponse
4391,2019-12-06 09:04:41,개돼지들 보아라,했뽕,5,False,"블리자드 : 님폰없?
엔씨 : 님돈없?",
4392,2019-12-07 06:54:12,해도해도 적당히 튕겨야지,밥 뭉퉁구뤼,1,False,게임켠지 2분도 인되어서 튕기는건 뭐냐 출석 보상만 빋아지고 퀘스트 하나를 못깨는데 ㅅㅂ 참다참다가 게임 지운다,
4393,2019-12-06 16:05:34,졸라튕겨,17373828,1,False,아 뭘좀 하려면 튕기고 뭘좀 하려몀 튕기고 아이탬창 열면 튕기고 퀘스트받으면 튕기고 텔타먄 튕기고 마을가면 튕기고 사냥시작할려고 하면 튕기고 뭐가 모바일 게임인지,
4394,2019-12-06 14:43:31,과금인건 알고한건데,택진스개대지,1,False,적당히 튕겨야지 모바일이래놓고 폰에서 존나튕기고 컴으로하라고 만든건가 폰으로자사켜놓고자면 일어나면 튕겨있고 돈에 정신나간건 알겠는데 적당히튕겨야하지,
4395,2019-12-06 13:53:11,ㅈ망게임 ㅎㅎ,리니지망함,1,False,아니 ㅅ@ㅂ 적당히해야지 겜할라는데 자꾸 팅기면 겜을 어떡해 하라는거야 해결을 아직까지 쳐안하고 돈만 쳐밝히네 역겨워역겨워 1분만에 3번을팅기네,
4396,2019-12-06 10:20:37,하시기전애 이거 꼭 보셔야햐요들,맹고,1,False,이미환불신청 막들어오는듯 엔씨전화하면 연결힘듬,
4397,2019-12-06 07:28:55,아이폰8,한우맛돼지,1,False,"팅겨서 게임을 할 수가 없네

핸폰도 바꿔야 겜할수 있고
현질도 활성화 시키고

시장경제에 기여를 많이 하네? ㅅㅂ

돈없는 사람들은 게임도 못하겠네",
4398,2019-12-06 01:33:02,도박의 귀환:리니지2M,파이몬,1,False,"강원랜드를 밀어버릴 대한민국 최대 도박장!!
대단해!!",
4399,2019-12-06 00:02:43,덕분에,이카는노답,1,False,"엔씨만  할수있는 압도적 과금유도 케릭이고 장비고 인형이고 모두 뽑기 ㅋㅋㅋ 이휴 자기들 게임 따라올수 없을꺼라던 탹진이형 말이 맞음 이 과금유도를 누가따라함 빠찡꼬 인줄 알았다 ㅋㅋㅋ
이게임 덕분에 V4가 흥함 ㅋㅋㅋ",
4400,2019-12-04 03:55:00,업댓안됨.ㅡㅡ 몇시간째 모지.,ㅇᆞㄴ,2,False,ㅇㄴㄷ읏ㆍㅎ,
4401,2019-12-05 23:25:28,맨날 대기,100taewan,1,False,냉무,
4402,2019-12-05 22:12:51,택진이형 피콜로가 사양이높노,안팅기고싶드앙,1,False,이그래픽이 사양높은이유를 모르겠다 왜팅기노. 사양조절해라,
4403,2019-12-05 21:34:12,최적화 머냐 씨부럴 것들아,yonanjam,1,False,접속 하는 순간이 튕기는데 이거 뭐 게임을 하라는거야 말라는거야 장난 하는것도 아니거 씨부레갓들아 일ㅉㄱ일어나 일하긴 개뿔이 장난 하냐 돈 빨아 처 먹을 생각만 하지말고 기본적인 이런거나 제대로 만들어 씨부랄것들아,
4404,2019-12-05 13:02:39,튕김현상,야후어나나,1,False,아이폰은 튕김현상은 언제쯤 대책방안이 나오는건지요...기임하기 싫어지네요..ㅅㅂ,
4405,2019-12-05 13:01:13,아씨 크래쉬 안잡나요?,에라유이,1,False,"크래쉬 리포트로 이정도로 앱 꺼지면 폭주할텐데 긴급패치안하고 모하시나.. 우선순위 제대로 파악해서 합시다
V4는 한번을 안 꺼지던데 참
그리고 ui스레드랑 워커스레드 분리좀 제대로 합시다.
앱키고 진입시나 케릭터 선택후 월드 이동시 렉이 왜케 걸리나요",
4406,2019-12-05 10:15:40,진정 개돼지게임,jerryx83,5,False,"금수저아님 포기하는게 나을듯
어떤걸 해도 돈 돈 돈 개창렬임",
4407,2019-12-05 06:41:08,이씨뽤새이끼드라,다다다왕,5,False,팅기는거좀잡아라 씨뽤롬드라,
4408,2019-12-04 21:15:59,리니지 ㄴㄴ 돈지니,5555정진,1,False,돈지니 로 바꿔라,
4409,2019-12-04 17:44:44,팅팅팅,아더어으,1,False,"후라이팬놀이!!
일찍출근하지말고 밤을새서 팅을 잡아라 ㅉ",
4410,2019-12-04 15:53:04,아팅긴가,kangcy1,1,False,승질이서몬해먹겠네 들가서 오분도못하고,
4411,2019-12-04 06:54:50,존나게팅김,존나게팅김,1,False,"게임만할라하면존나게팅킴
빡쳐서 개임접을까 생각중
폰이문제인거임 게임이엿갓은거임??",
4412,2019-12-03 22:30:05,잠이 잘옴,vibi*,5,False,"오토 보고있자면 잠이 슬슬 최고에요!!
게다가 핸드폰 발열로 이 겨울철 손난로로 제격이네요 
따뜻한 겨울철 ^^고마워요 NC",
4413,2019-12-04 03:51:42,팅김,무명1004,1,False,요즘 쓰뢔기 삼성폰 누가 쓰나? 아이폰 사양에 맞췃어야지 ㅆ...~,
4414,2019-12-04 03:46:39,업데이트,Light라페이,1,False,아 업데이트 했는데 왜 계속 하라 그러노 ㅅㅂ... 슬 짜증날라하네.. 결국 지웠다가 다시 깐다 ㅡㅡ 아 다 지르고 접던가 해야지 졸라짱나네,
4415,2019-12-04 03:07:32,ㅅㅂ,마아앙하알게에엠,1,False,아이폰은 게임하지말란거죠??,
4416,2019-12-04 03:05:51,리뷰 뭐하러 써..,몰라임ㅁ,1,False,얘네 매크로 답변이라서 리뷰 답변은 하냐...,
4417,2019-12-04 02:42:27,과금유저 겜 튕김 ㅅㅂ 이네,나는놋데닷컴,1,False,"과금하게 만들어서 햇더니 튕기네
이제는 발열까지 생기네
아이폰 XR
쓰래기 게임 바이",
4418,2019-12-04 02:39:46,개창렬 과금유도의 새로운 페러다임을 제시,SBFa,1,False,"클레스뽑기

강화1강부터 터짐

혀를 내두르고 지운다

엔씨강원랜드 개장

개돼지",
4419,2019-12-04 01:05:14,쓰레기들아,Industrious89,1,False,"너거들은 직업 랜덤뽑기 만들면서 본인 스스로 역겹다고 생각 안해봤냐??

너네 월급도 랜덤으로 받아보지 시/////이발 련들아",
4420,2019-12-03 22:29:30,Ok一起玩1770880993,大牌尾货代购,5,False,Q,
4421,2019-12-03 22:05:59,팅기는거,한국 게임은 한국폰으로 ㅎㅎ,5,False,엔씨에서 어케못해 ㅋㅋㅋ 애플이 거들떠 보지도않ㄴ데 뭘 ㅋㅋㅋ,
4422,2019-12-02 22:05:52,염불하네....,별명도 별거지여,5,False,텔레포터 한번타고 이동하면 팅기는데 이게 무슨 게임이고 포기 한다👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊👊,
4423,2019-12-03 16:05:55,줮망겜 왜함,jdjsksihebfd,1,False,내다버린 내시간,
4424,2019-12-03 14:54:46,엔씨겜 안해 디아이모탈이나해야지,Gooooodaaaa,1,False,"택지니 돈벌더만 조강지처 버리고 이쁜첩 구해서 구구단 차리고 백화점 차리더니 돈독 올랐냐 ㅋㅋ
더러워서 안한다 니겜
니가 만든 백화점 근처도ㅠ안간다",
4425,2019-12-03 14:13:49,아이패드로 하는데 존나튕기내,쏠짱이,1,False,ㅅㅍ,
4426,2019-12-03 09:53:27,매출목적 게임은 망할지어다,피본다,1,False,그냥 흔히 널린 양산게임 수준이구먼,
4427,2019-12-03 07:18:26,택진이 와이프 집에 팅김,니애미버디,1,False,남자랑 바람남,
4428,2019-12-03 03:56:00,적당히 팅겨야죠;;,마을주민사람,1,False,"뭐만하면 팅기는거 진짜 게임 더럽게 하기 싫어지네요 
이런것도 못 잡으면서 뭔 광고만 존내때리고 ㅡㅡ",
4429,2019-12-02 14:18:47,nc불매 운동 해야 겠음.,천부아리,5,False,"홀 딱 깨는 광고부터 짱 나게 하드만, 중화민국 먹튀 게임 만도 못 한 게임 내 놓을 려고 TV 켤때 마다 어린아이가 “택진이 형” 을 그래 찾은 거야?
실망을 넘어서 분노가 치밀어 오르는 건 나만 그런 건가....
내 아이가 할까 무섭다. 리니지에 현질 하게 돈 가지고 오라고 협박하면 어쩌지... ㅠ",
4430,2019-12-02 15:02:29,튕긴다,Yeonia,1,False,"한국에서는 역시 갤럭시를 쓰라는거임
애플유저는 게임도 좆같이 안됨
칼질 10번하면 튕기는데 뭘하라는거",
4431,2019-12-02 10:06:53,갓오브더갓겜,고돌깡,5,False,반박불가,
4432,2019-12-02 14:17:29,아이폰11프로 사용자,ksoul19472,1,False,"끊기고꙼̈ 자시고는̆̈ 잘모르겠고꙼̈,제가̐̈ 할수있는̆̈ 게임은 아니란걸느꼈네요͙͙͙ ... ㅠㅠㅠㅠㅠ",
4433,2019-12-02 14:13:51,마을에서 10초도 못버티고 팅김 ㅅㅂ 화살을 못삼,프루시안테15,1,False,하라는 건가..?,
4434,2019-12-02 11:54:31,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,오른손은주무신다,1,False,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
4435,2019-12-02 08:57:11,아인하사드 현질,미ㅣㅣ미ㅣ미ㅣ,1,False,"ㅋㅋㅋㅋㅋ 아니 이정도면 그냥 뽕뽑겠다는거네 ㅋㅋㅋㅋㅋ
현질구도 적당해야지 너무하넼ㅋㅋ 
난 검은사막하러간다 ㅋㅋㅋ",
4436,2019-12-02 07:37:22,내가 몇백 몇천은 쓸수있겠다~,v18vip,1,False,"하는 개돼지들은 추천.
무과금 소과금으로눈 절대 절대
네버 절대 게임못함",
4437,2019-12-01 20:47:47,팅기는것좀 빨리해결해요,ㅂㅅ같은겜,1,False,"현질유도고 뭐고 ㅅㅂ 게임을 할수가있어야지
모바일 게임이라고 만든걸 폰으로 못하고 컴으로만해야하나 ㅋㅋ",
4438,2019-12-01 20:45:35,거지같이 팅기네,uio코인,1,False,니네 월급도 팅겨서 못 꺼내봐라 ㅈㄴ짜증나겠지,
4439,2019-12-01 18:18:44,애플은 한국에서 퇴출인가,니기미닝겐,1,False,"앵간히 팅겨싸야지 뭐 아무것도못해
들어가지마자 팅. 몹4~5마리잡고 팅
정부에서 아이폰에 무슨 수작질중인가?
게임 최적화를 거지같이 안했나바
nc라는 네임밸류는 옛날이야기
그냥 돈에 미친회사 니미 별1개도아깝다",
4440,2019-11-30 01:58:57,굿,젭꿉,4,False,구수구수수ㅜ수수수,
4441,2019-12-01 17:08:42,아이폰 10초만에 팅긴다ㅋㅋㅋㅋ,바나나함입만,1,False,ㅆㄹㄱ 리니지ㅋㅋ 현질 유도 ㅈㄴ게 하면서 팅기기는 오지게 팅기네 ㅋㅋ NC 제발 망했음 한다,
4442,2019-12-01 15:37:26,최고,산으로간도적,5,False,ㅆ ㅆ ㅆ엔씨 화이팅!!,
4443,2019-12-01 12:07:27,그래픽이 참 한심하다...,웨스트크림,1,False,자 이게임의 이름 리니지2M 입니다.. M은 모바일을 뜻하는데..와하...정말 대단합니다...어떡해 최적화가 이렇게 개쓰레기냐 해상도가 참...아니 4K를 지원한다 그래서 해봤지..근데 설정 환경엔 아예 없음...그 퍼플 그걸로 가능하다는데..그렇다면 뭐겠어요...야 이거 PC로 하란 거네...진짜 어이 없어..그럼 M2가 아니라 P2라고 하던지....진짜 한심해...과금은 와...우리가 생각지도 못할 수준의 과금임 그 아가사온인가....ㅋㅋㅋ 개한심하네..직업도 현질해서 뽑을수 있음.ㅋㅋㅋㅋㅈㄴ 빡치네 ...이게임 하는분들을 욕하는게 아닙니다..이게임에 몇백만원 써가면서 하는 린MOM2하는 새끼들을 욕하는겁니다..ㅅㅂ넘들아 아....진짜 한심하다..,
4444,2019-12-01 09:53:44,혁신은 복불복으로 돈 빼먹는걸 발명한거,가온0316,5,False,"정말 혁신적으로 현질유도 캬 죽인다 
빠이!",
4445,2019-12-01 09:35:51,아이패드10초에. 한번씩팅김 ㅅㅂ,간지싹수,1,False,해결좀해라.,
4446,2019-12-01 05:32:49,ㅎㅎㅎㅎㅎㅎ,안추추,5,False,ㅎㅎㅎㅊ초처텉,
4447,2019-12-01 02:13:45,접속좀 해보자,구르귬22,1,False,푸시알림은 ㅈㄴ오는데 게임을 들어가지도 못하게 만들면 어키냐 nc야.. 아이폰x 빨리 고치자 2일째다,
4448,2019-11-30 20:06:36,ㅅㅂ,엔씨불매,1,False,택진아 ~~일좀해라~ 씨발넘아!!,
4449,2019-11-30 18:48:50,졸라 팅김,ShinKJ0130,1,False,아이폰 졸라 팅김 게임 불능.,
4450,2019-11-30 14:14:11,정말 아이폰 튕김 아예 하지말라는고 같음,김지혜,1,False,텔레포트 누르면 바로 튕 ㅡ 장소 이동하다 튕 ㅡ ㅠㅠ 인내력 싸움 ㅡ,
4451,2019-11-30 14:09:45,택진이형 이럴려고 밤샜어요?,부산호카게,1,False,ㄹㅇ,
4452,2019-11-30 13:14:53,ㅋㅋㅋㅋㅋ,yanagi nagi,1,False,직업을 돈주고 뽑아ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
4453,2019-11-30 12:46:39,하루에 며십번 팅기는거야 ㅗ,폭풍설,1,False,ㅅㅂ넘들 제대로 만들던가 사람 약올리는거냐,
4454,2019-11-30 09:46:16,ㅋㅋ,오로로오로로러로올,1,False,ㅈㄴ팅기네 해결안하냐? 돈은 쪽쪽뽈아무면서,
4455,2019-11-30 08:13:56,튕,나옹오오ㅛ옹져,1,False,존내튕김 제발,
4456,2019-11-30 08:09:49,국굳굳,굳굳둗굳,5,False,굳구두아나미어라차이랄라,
4457,2019-11-30 05:06:47,치워라,무장공비,1,False,"이게 겜이냐 차라리 도박장을 가겠다. 
어느정도야지 ㄱㅅㄲ들아",
4458,2019-11-30 03:59:17,팅겨팅겨,오리링,1,False,태스트는 햇냐??ㅋㅋㅋ 기종불문하고 욘나 팅기네ㅋㅋ 발열 개쩔고 게임은 둘째치고 기본이 똥망이네 ㅋㅋ최적화 똥망임ㅋㅋㅋ,
4459,2019-11-29 19:32:47,재밋습니다 ㅎㅎ,허저ㅓ나러다ㅏ야랴,5,False,"는지 ㅇ랄하고 아이폰xr인데 자사던 던전이던 마을이던 들어가면 쳐 팅기는데 걍 콤푸타로 퍼플쓰란거지 등ㅇ신아
그리고 무슨폰을써야 상옵이돌아가냐 돈세느라바빠서 이런거보겟나 택신이 걍망해라",
4460,2019-11-29 13:22:25,할많하않,호니호,2,False,깔고 십분만에 삭제 더이상 설명은 생략,
4461,2019-11-29 18:47:09,하 ㅈㄴ팅구네,병신리니지,1,False,아이폰xr인데 게임 5분도 못하고 ㅈㄴ 팅긴다 짜증나게 하라는건지 말라는건지 현질요구 조빠지게하고,
4462,2019-11-29 17:35:22,쓰레기 갑,kkokkoliko,1,False,"이게 게임이냐... 도박장이냐... 
돈겁나 밝히는 도박장",
4463,2019-11-29 17:17:52,ㅁㅊ놈들아 정신차려라,zuunz,5,False,만든ㅅㄲ나 하는ㅅㄲ나 ㅂㅅ들 ㅈㄹ을 떨어요,
4464,2019-11-29 14:49:58,양산의 끝판왕,복학생 a,1,False,사실 김택진은 누구보다 게임을 싫어하는게 아닐까? 그에게 게임이란 단지 카지노와 마약을 현대적으로 재해석한 무언가가 아닐까? 그렇지 않고서야...,
4465,2019-11-29 14:42:09,도박과 뭔 차이냐,Bergkamp2012,1,False,사행성 도박과 차이가 뭐냐,
4466,2019-11-29 13:56:02,느려터진 사냥과 흥미없는 액션,맥일헤니,1,False,"검은사막과 비교했을때 현저히 떨어지는 그랙픽
그리고 처음 흥미유도 실패 랩업 지루함  누가함
리니지 팬들은 그래도 현질하면서함 ㅋㅋ 
호구게임러들 잘해라",
4467,2019-11-29 13:34:22,아놔~ 하라는건지 말라는건지,처리n,1,False,이거 머 좀 하려고하면 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고 팅기고,
4468,2019-11-29 07:00:17,다야 결제,발컨 종결자,2,False,"왜 안드로이드는 4000개에 110000이구
아이폰은 115000인지 누가 설명해주실분...",
4469,2019-11-29 13:04:29,그지같네,별명 뭐 어쩌라고 ㅂㅅ들아,1,False,접속만 하면 튕기네 아 짜증나 ㅅㅂ,
4470,2019-11-29 10:08:28,졸잼졸잼. 화질 굿,훈도도도도,5,False,화질 진짜 장난아님,
4471,2019-11-29 09:29:58,선을 넘엇다,마스터산. 이다,1,False,건너지 말아야 할 강을 건넜다,
4472,2019-11-29 07:12:31,줫망겜,로그대호,1,False,처음부터 돈달라고 할줄은 몰랏다,
4473,2019-11-29 06:54:03,아이폰 개~ 팅긴다,드립훈상,1,False,"아이폰  게임중 ㅅㅂ 졸라 팅긴다  
제대로 좀  만들어라",
4474,2019-11-29 06:21:46,그래픽 왜 이따구야,야수의미녀,1,False,캐릭터 왤케 못생겼어?? 커스터마이징은 또 왜 안 돼?? 졸라 못생겼어 그래픽도 구리고 자동 따라가기 때문에 겜이 재미 없음 너무 지루함 이틀만에 빛삭 ㄱㄱ,
4475,2019-11-29 02:34:44,와 걍 망겜,흥렁군,1,False,"졸려 죽겠음
자동 따라가기 자동 따라가기
의미가 있냐??",
4476,2019-11-29 00:53:26,아이폰 11 튕김..,견자단수,1,False,2019.11.29 오전 8시부터 접속 시동 중이나 계속 튕기네요..,
4477,2019-11-29 00:04:21,이 거지같은게임,rhtmxm,1,False,아니 아이폰 최적화패치 해준다면서 아예못들어가게하는 패치를 쳐 하셨네  일 존나게 못해요 ㅌㅈ이 돈좀 많이 빨아먹었나보네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
4478,2019-11-28 21:07:32,아이폰지속튕김,ㅎㄹㅅ0423,1,False,뭘좀할수있게해줘야지ㅡㅡ나갔다들어왔다만반복,
4479,2019-11-28 18:36:06,하루에 10000000000은 팅김,이딴게뭐라구,1,False,키면 팅기고 키면 팅기고 하라는거에요 말라는거에요.,
4480,2019-11-28 11:34:56,씨팔팅김점해결해,joist70,3,False,제목그대로 해결해라 변명이라도해라,
4481,2019-11-28 16:47:52,음....................해보구려,대구이리,5,False,음............해볼께요,
4482,2019-11-28 16:07:07,뭐 허지 말란거여? 접속도 안되네 지미,ㅜ투,1,False,택진아 초심을 좀 찾어봐,
4483,2019-11-28 15:01:42,김택진 ㄱㅅ,FCChffft,1,False,난이제 nc겜 쳐다도 안본다 ㅅㅂ,
4484,2019-11-28 14:52:16,과금과금과금과해,존굳맨,5,False,"미친과금시스템 
전직은 어떻게 하는거지? 하며 둘러보다 돈 넣고 뽑아야 한다는 사실에 등꼴이 서늘해지며 공기가 차가워 졌다. 
회사의 이익이 중요하다고 한들 방식과 한계를 넘어섰다.
게임은 즐기라고 있는것.
그러니 돈천만원 준비하시고 즐기시길...
저는 떠납니다....",
4485,2019-11-28 14:45:25,ㅉㅉㅉ,ㅜ충ㄴㄴ,1,False,이걸 게임이라고 만든거냐 ㅅㅂㄴㄴㄷ,
4486,2019-11-28 14:15:18,개노답겜,도니혀니,1,False,노답 안함 삭제 추천,
4487,2019-11-28 14:13:02,돈독 쳐올른 양산쓰레기,악즉참,1,False,"엔씨소프트 제발 망해라.

기다린 시간이 존내 아까움. 

와우 결제하러간다.

부디 제발 망해라.",
4488,2019-11-28 14:12:36,ㅋㅋㅋ,난지존,1,False,"택진이형 이름걸고 하는건데
보안좀 해자 ㅋㅋㅋ
돈많이벌어 좋거수~~",
4489,2019-11-28 14:04:37,마을사람들,ㅈㄷㄱㄷㅂㄴㅅㄱㄷ,5,False,마을에가만히있는사람들때문에움직일수가없내요탈출기능추가부탁드릴게요,
4490,2019-11-28 13:23:32,전직을 가챠로 출시한 대범함,환상곡,1,False,역시 NC 가 NC 했네,
4491,2019-11-28 13:19:08,잘 가시오,Jusic Kim,2,False,"두말 필요없음.  개임은 흥미롭게 즐겨야 하는데 이건 어니다 싶음. 오래하지 않을 거라면(밑빠진 독 물붓기) 빠른 판단이 나을 듯함. 몇백 맻천, 심지어 억단위까지 지를 자신 없으면 가라고, 이 게임은 그런 부류를 위한 게임이라고, 많이 지르시고 많이 즐기시고, 너들만의 세계를 만드세요. 이만 빠이헙니더. 엡스토어 게임 메인 도배하는 것도 알안하다. 엔씨야. 많이 쳐 묵어라. 이따구 레볼루션만도 못한 걸 내가 너무 가대햤나 보다. 정통 린2의 향수를 느끼려 했던 내가 잘못이네. 광고는 궁금증 유발 잘했더구만. 새벽까지 질러들 꼬실 궁리 참 잘했어요.",
4492,2019-11-28 07:55:15,아 아이폰,ㅆ쏨서조솜,2,False,졸라튕기네 짜증나게 느리고,
4493,2019-11-28 11:19:25,니미 ㅅㅂ,Skdjhag,1,False,"아이폰은 겜 하지말란말이지
1분을 못다서 팅기는데 ...
차라리 아이폰은 호환을 하지말던가
ㅅㅂ 너무하네",
4494,2019-11-28 10:33:25,아이폰튕기는것좀제발요,우혀니이,1,False,아니이제는접속하면바로튕기고게임을못해요아주,
4495,2019-11-28 09:46:30,정선카지노M,데스치노,1,False,바다이야기M,
4496,2019-11-28 09:41:19,드워프 여캐도없고ㅇㅅㅇ,kimtaehyun96,1,False,바로삭제ㅅㄱ손절ㅅㄱ,
4497,2019-11-28 09:03:03,쓰레기,desakejdjo72727,1,False,좆쓰레기^.^,
4498,2019-11-28 06:52:21,존잼이다,아모게이료ㅔ,5,False,국굿,
4499,2019-11-28 07:47:34,와 대작이다,헤헿헤헿헤데헿헤,1,False,"돈미새들의 자체양산형 게임이다.. 
와.. 가챠로 직업 뽑는 신박한 시스템.. 
존경합니다.. 평생 개로 살겠습니다 
충덩 충덩 ^^7",
4500,2019-11-28 04:42:52,오ㅓㄹ롶ㄹ,솔베뉴,3,False,옾어ㅗㅅ,
4501,2019-11-28 06:07:24,ㅈㄴ 튕김 ㅆㅂ,아무거나해시발아,1,False,ㅡㅡ,
4502,2019-11-28 05:50:42,존나팅긴다 아이폰7 겜못한다 ㅠㅠ,과금nc다이노,1,False,"졸라 팅겨서 해보질 못함 과금 안하게 도와줘서 고맙다
이런 게임을 눈빠지게 기다려온 유저들 기만하는 개엔씨 빠2다 썩을것들",
4503,2019-11-28 05:30:48,아이온m 도 나오겠네,Sejuhanjan,1,False,"걍 엔씨게임은 안하는게 답 no NC소프트 

유저를 옛날부터 호구취급 했다",
4504,2019-11-27 23:18:28,이게임 하실분 보세요,아처냇,4,False,"물약값 한계오신다는분은 자기 레벨생각안하고 메인퀘만 미신분임 신탁계속돌리면 렙업충분하고 오히려 메인퀘 밀시간 없음 골드는 쌓여감 쓸데없는데 골드쓰니 골드가 부족한거임 레벨생각안하고 메인퀘 미니까 상급 사냥터 가고 당연히 물약은 딸리죠
게임내 필요한 모든템은 무과금 수급 가능함
단지 시간이 걸릴뿐 아인도 신탁얄심히 하면 충분함
정부족하면 거래소로 다이아 수급후 구입가능
과금러가 편하고 빠른건 당연함 문제는 무과금이
게임내 모든 칸텐츠를 할수 있냐인데 일단 시간이 걸리더라도 가능한게임임 
물약이 부족하다 몹이 세다 하시는분은 핵엔슬러쉬같은 중국산 기적의검같은 게임 추천드림",
4505,2019-11-28 03:53:55,졸라팅기네 장난하나,꼴통넘버1,1,False,"안팅긴다고얘기해놓고 장난합니까??? 저핸드폰 아이폰x다 
아이패드도팅기고 졸라열받네",
4506,2019-11-28 03:27:48,아이폰11플러스맥스임,롬2롬,1,False,"잘됨 . 질림. 일단 무과로 하는데까지 하는데 지금30랩넘어가면서 물약 화살 정령탄 사는데 골드 겁나까짐
스킬북 오십만 팔십만 백골드 그냥 넘어감 개비쌈
도감작없어서 좋았는데 제작및 기타 시스템이 개빡샘
벌써 서버에 골드오링나서 수급안되 다시키우는사람있음
퀘하러 필드나갓다가 중간에 다시옴 가방터져서
가방무게 넘치면 뭣도못함 수시로 물약 화살 정령탄 수급하러 마을감
포탈주문서 쓰면 또 돈나감
돈돈돈돈돈돈돈돈ㅃㅇ",
4507,2019-11-28 01:56:47,오 덕분에 검사가 선녀처럼 보임 검사하러감,Br.Dragon,1,False,ㅋㅋㅋㅋㅋㅋ택진이형 형덕분에 검사가 선녀처럼 보임 미스틱나오고 복귀이벤트 많이해주던데 검사하러감 펄없도 욕하면서 접었는데 여윽시 엔씨보다는 선녀였네 수고링 검사에 햔질박으러감,
4508,2019-11-28 01:52:39,징하다 징해...,룬느,1,False,그 좋운 실력으로 왜이렇게 하늘걸까 싶다,
4509,2019-11-28 01:43:25,캐시질의 끝판왕,나르시암,1,False,"처음부터 끝까지 캐시 캐시 캐시
스토리고 뭐고 시스템이 캐시 그 자체임

캐시 빼면 뭐가 남을까 ㅋㅋㅋㅋ",
4510,2019-11-28 01:38:12,갓겜인데 길막 오지네,실망이다아이유,5,False,ㅅㅂ,
4511,2019-11-28 01:06:58,존나게 팅기네 시 버얼 것,ㅗㅗㅗ오옹,1,False,존나게 팅기즎아 뭐 하냐 엔씨 시 버렃서ㅛ,
4512,2019-11-27 23:59:52,아니아침일찍 일어나서  만든 게임맞냐,꽃길만걷자,1,False,"씨발놈들아 무슨 게임이  접속 하는시간이 더 길고 
플레이 하는시간이 5초도  안되냐  
이게 무슨 게임이냐  계속 팅기는데 니들은 테스트도 없이  게임출시 하냐",
4513,2019-11-27 23:52:45,직업 강제 변경권..이걸로 종결,슬픈이별가,1,False,끝,
4514,2019-11-27 23:39:25,자동사냥 스킬,렉 개심ㅁ,1,False,"첨배운 스킬 맨첨엔 자동사냥해도 스킬 알아서 잘 나가던데
스킬북 다 사서 배우고나니까 왜 고장난거마냥 자동사냥해도 스킬 안나감?",
4515,2019-11-27 23:37:06,이게 린2냐 광고는 ㅈㄴ게 해쳐하드만,nc븅신,1,False,"대충 맹글어서 돈벌라고
Pc린2게임 바라 그엄청난 정령탄 타격감에
화려한 그래픽에 최소 그정도는 하고 오픈
했어야지 개 쎄리들아
개 쓰레기도 이렇게는 안맹글것다 
ㅈ 잡고 ㄸㄸ이나 쳐라",
4516,2019-11-27 23:24:29,아이폰8+입니다,큐큐킹,1,False,존나튕김..겜5분을못함 그래서 걍지웠어요 ㅂㄷㅂㄷ 겜을 하고싶어도 못하게만들었네요ㅎㅎ,
4517,2019-11-27 22:13:53,이건 아니지 안나요???,아리아10섭엘자,1,False,"아니 왜 탕기는거에여????
머 조금만하면 팅기고 
클래스 11뽑기 아는데 팅기고 자동사냥 중에 다른창 보는데 팅기고 걸어가다 사람많아서 자동이동이 안되서 수동조작해도 팅기고 게임을 하라는거야 말라는거야 33000원 환불해줘요 클라스 11뽑기했는데 어찌 초록색이3개 다 일반 머 상위클라스뽑기는 개뿔 겜 안해!!!!!",
4518,2019-11-27 21:57:23,최적화는 언제 되는지?,II메롱II,1,False,계속 팅기고 팅기고 오늘은 괜찮을려나했더니 오늘도 팅기더니 재접하니까 사망 갑옷 떨굼 이런 니미,
4519,2019-11-27 21:15:59,완전. 답업내여,ㅡ밴ㅡ,1,False,"겜하닥도. 튕겨나오고. 
완전실망인게임 
재대로된겜좀
현질해버리면 망할번",
4520,2019-11-27 14:46:16,젝응중,✨✈,4,False,적응중,
4521,2019-11-27 21:08:43,아이폰 졸라 팅김 ㅠㅠ,l최후의통첩l,5,False,ㅎㅎ,
